id,hip,hd,hr,gl,bf,proper,ra,deg,dec,dist,pmra,pmdec,rv,mag,opacity,linear,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
25514,25578,,,Gl 203,,,5.466709,82.000635,9.643928,8.8106,-194.06,-759.52,0,12.48,0.553518096,4.464819041,12.755,M5,1.653,1.208775,8.601568,1.475993,0.00000896,0.00000423,-0.00003198,1.431181056,0.1683183,-9.40829E-07,-3.68226E-06,,,,1,25514,,0.000688652,,12.624,12.254
119300,,,,Gl 766A,,,19.762751,296.441265,27.124783,10.7411,-31.93,-1219.58,0,12.91,0.553518096,4.464819041,12.755,dM4.5 J,1.72,4.256757,-8.559719,4.89719,0.00001141,-0.00002668,-0.00005651,5.173876027,0.47341678,-1.54801E-07,-5.9127E-06,,,,1,119300,Gl 766,0.000688652,,,
118637,,,,Gl 356B,,,9.594543,143.918145,35.810449,11.1794,-729.78,-245.6,0,13,0.553360944,4.466390558,12.758,,,-7.32672,5.339644,6.541129,0.00001699,0.00003655,-0.00001079,2.511845564,0.625010241,-3.53807E-06,-1.19069E-06,,,,2,46945,Gl 356,0.000686752,,,
119102,,,,Gl 633,,,16.680091,250.201365,-46.00725,9.5602,355.33,-393.25,30,12.68,0.552311852,4.476881482,12.778,M3,1.61,-2.249263,-6.248781,-6.878976,0.00001272,-0.0000133,-0.00003473,4.366837673,-0.802977999,1.72269E-06,-1.90652E-06,,,,1,119102,,0.000674217,,,
61681,61874,,,Gl 480.1,,,12.679573,190.193595,-43.566376,7.7809,-782.02,693.51,-44,12.24,0.551944088,4.480559124,12.785,M4,1.75,-5.548597,-0.997637,-5.362282,0.00000912,0.00003161,0.00004997,3.319504401,-0.760376712,-3.79134E-06,3.36223E-06,,,,1,61681,,0.000669885,,12.373,12.103
118814,,,,GJ 1157,,,12.384302,185.76453,-46.626819,14.4928,-718.87,-327.61,42,13.62,0.550417272,4.495827282,12.814,k,1.61,-9.904109,-0.999035,-10.536322,-0.00001779,0.00004896,-0.00004703,3.242202773,-0.813791517,-3.48518E-06,-1.58828E-06,,,,1,118814,,0.000652229,,,
118046,,,,GJ 1031,,,1.13818,17.0727,-28.806489,13.1579,698.34,-128.17,0,13.42,0.549889578,4.501104219,12.824,dM5,1.7,11.02148,3.385191,-6.340172,-0.00001684,0.00004143,-0.00000716,0.297974927,-0.502768085,3.38565E-06,-6.21376E-07,,,,1,118046,,0.000646249,,,
118666,,,,NN 3586,,,10.158662,152.37993,51.284033,13.3333,-450.23,-802.3,0,13.47,0.548779404,4.512205955,12.845,k-m,1.66,-7.388842,3.866705,10.40339,-0.00002237,0.00004454,-0.00003243,2.659531393,0.895075226,-2.18278E-06,-3.88967E-06,,,,1,118666,,0.00063387,,,
119100,,,,GJ 1204,,,16.601428,249.02142,8.810562,15.3374,-528.96,-150.68,0,13.8,0.547401109,4.525988907,12.871,m,1.65,-5.426307,-14.15176,2.349199,-0.00003734,0.00001247,-0.00001107,4.346243673,0.153773321,-2.56447E-06,-7.30503E-07,,,,1,119100,,0.000618871,,,
118338,,,,GJ 1073,,,4.876173,73.142595,40.707664,12.9199,1188.22,-1115.81,0,13.43,0.547241805,4.527581954,12.874,k,1.61,2.839277,9.373306,8.426357,-0.00005798,0.00006523,-0.00005296,1.276579213,0.710482766,5.76065E-06,-5.4096E-06,,,,1,118338,,0.000617163,,,
118277,,,,Gl 164,,,4.216249,63.243735,52.612881,13.2802,-365.77,-833.25,0,13.5,0.546710384,4.532896162,12.884,M3.5,1.67,3.630659,7.200111,10.551799,0.00004022,0.00002747,-0.00003256,1.103811514,0.918268005,-1.7733E-06,-4.03972E-06,,,,1,118277,,0.000611505,,,
118263,,,,GJ 1065,,,3.845601,57.684015,-6.094239,9.5329,-410.43,-1359.39,0,12.79,0.546178339,4.538216608,12.894,dM4,1.7,5.06738,8.010843,-1.012052,0.00001248,-0.00001576,-0.00006247,1.006775967,-0.106364534,-1.98982E-06,-6.59052E-06,,,,1,118263,,0.000605899,,,
118509,,,,NN 3466A,,,7.914911,118.723665,-29.347999,12.5,283.75,-459.44,0,13.38,0.5461251,4.538748996,12.895,M4,,-5.236433,9.554939,-6.126411,-0.00000852,-0.00002023,-0.00002427,2.072118926,-0.512219206,1.37566E-06,-2.22741E-06,,,,1,118509,NN 3466,0.000605341,,,
118699,,,,GJ 1134,,,10.694391,160.415865,37.610542,10.395,-1456.07,-360.34,10,12.98,0.546071855,4.539281447,12.896,m,1.68,-7.758437,2.761043,6.344286,0.00000649,0.00007556,-0.00000814,2.799785022,0.65642779,-7.05923E-06,-1.74699E-06,,,,1,118699,,0.000604784,,,
117956,,,,GJ 1001,,,0.077898,1.16847,-40.705153,9.5969,693.12,-1453.16,-3,12.84,0.54431126,4.556887395,12.929,M3.5,1.63,7.27354,0.148745,-6.258677,-0.00004704,0.0000313,-0.00004927,0.020393673,-0.710438934,3.36034E-06,-7.04513E-06,,,,1,117956,,0.000586678,,,
118889,,,,Gl 512B,,,13.472533,202.087995,-2.358662,14.1603,172.8,-447.82,0,13.69,0.543990419,4.560095806,12.935,M4,1.68,-13.109922,-5.320189,-0.582763,0.00000563,-0.00001052,-0.00003071,3.527100878,-0.041166413,8.37758E-07,-2.17108E-06,,,,2,65508,Gl 512,0.000583445,,,
118401,,,,NN 3372B,,,5.998584,89.97876,58.573628,13.1579,-17.44,-249.39,0,13.56,0.5424365,4.575634996,12.964,m,,0.00257,6.860561,11.227779,0.00000112,0.00001357,-0.00000829,1.570425574,1.022302661,-8.45515E-08,-1.20908E-06,,,,2,118401,NN 3372,0.000568068,,,
119069,,,,NN 3943,,,16.219731,243.295965,-70.158924,14.2857,-253.15,-587.8,0,13.75,0.541845699,4.581543014,12.975,k-m,,-2.179455,-4.331315,-13.437668,0.00000154,0.00004208,-0.00001382,4.246315539,-1.224504232,-1.22731E-06,-2.84976E-06,,,,1,119069,,0.000562341,,,
118493,,,,Gl 280B,,,7.655006,114.82509,5.226824,3.4974,-702.34,-1021.92,0,10.7,0.541523122,4.584768784,12.981,DA,,-1.462274,3.161021,0.31861,0.00001014,0.00000644,-0.00001725,2.00407593,0.091225282,-3.40504E-06,-4.95439E-06,,,CMi,2,37173,Gl 280,0.000559242,,,
118289,,,,NN 3275,,,4.368687,65.530305,19.259909,9.6154,-108.33,-19.1,0,12.9,0.541307944,4.586920559,12.985,dM4.5e,1.7,3.759917,8.261925,3.171677,0.00000472,-0.00000182,-0.00000084,1.143719496,0.336148831,-5.25199E-07,-9.26043E-08,,,,1,118289,,0.000557186,,,
118309,,,,NN 3292,,,4.488294,67.32441,14.232849,12.6582,234.61,170.46,0,13.5,0.541146495,4.588535053,12.988,m,,4.73009,11.321245,3.112185,-0.00001427,0.00000318,0.00001014,1.175032593,0.248410079,1.13742E-06,8.26399E-07,,,,1,118309,,0.000555648,,,
118512,,,,NN 3467,,,7.969214,119.53821,7.285271,14.2857,-329.2,-23.02,0,13.77,0.540769558,4.592304415,12.995,m,,-6.986042,12.328612,1.811564,0.00001973,0.00001142,-0.00000158,2.086335464,0.127151959,-1.59601E-06,-1.11599E-07,,,,1,118512,,0.000552077,,,
1240,1242,,,GJ 1005A,,,0.257803,3.867045,-16.133807,4.9868,728.18,-617.48,-29,11.49,0.540446224,4.595537762,13.001,M:,1.75,4.779241,0.32306,-1.385667,-0.00003375,0.00001536,-0.0000061,0.067492759,-0.281588059,3.53032E-06,-2.99363E-06,,,Cet,1,1240,GJ 1005,0.000549035,,11.558,11.378
92115,92403,,,Gl 729,,,18.830369,282.455535,-23.836232,2.9698,637.55,-192.47,-12.1,10.37,0.540176604,4.598233956,13.006,M3.5Ve,1.51,0.585883,-2.652454,-1.200123,0.00000628,0.00001413,0.00000247,4.92977903,-0.416020736,3.09093E-06,-9.33121E-07,,,Sgr,1,92115,,0.000546512,V1216,10.408,10.338
118152,,,,Gl 102,,,2.560159,38.402385,24.925877,9.7656,37.96,-678.94,0,12.96,0.539852852,4.601471478,13.012,M4,1.7,6.940132,5.501163,4.115667,0.0000095,0.00000983,-0.00002915,0.670248183,0.435038616,1.84035E-07,-3.29159E-06,,,,1,118152,,0.000543501,,,
119588,,,,GJ 1289,,,23.718212,355.77318,36.537175,8.1301,920.26,-134.25,-6,12.57,0.539420828,4.60579172,13.02,k,1.6,6.514311,-0.48109,4.840026,0.00000091,0.0000363,-0.0000079,6.209413385,0.637694006,4.46155E-06,-6.50867E-07,,,,1,119588,,0.000539511,,,
30847,30920,,,Gl 234A,,,6.489833,97.347495,-2.813979,4.1268,694.73,-618.62,16.7,11.12,0.538230669,4.61769331,13.042,M4.5Ve,1.69,-0.527146,4.088126,-0.202607,-0.00001589,0.00001454,-0.0000132,1.699034417,-0.049113198,3.36815E-06,-2.99915E-06,,,Mon,1,30847,Gl 234,0.000528689,V577,11.176,11.066
118347,,,,NN 3326,,,5.070825,76.062375,11.058065,13.6986,-68.37,198.56,0,13.75,0.536874482,4.63125518,13.067,m,,3.238262,13.048443,2.627442,0.0000038,-0.00000355,0.00001294,1.327538884,0.192999637,-3.31467E-07,9.62636E-07,,,,1,118347,,0.000516654,,,
119229,,,,GJ 1230A,,,18.685827,280.287405,24.784458,7.3529,498.32,40.97,0,12.4,0.536820152,4.631798483,13.068,k-m,1.71,1.192254,-6.568303,3.082378,0.00001737,0.00000377,0.00000133,4.89193799,0.432570397,2.41592E-06,1.98623E-07,,,,1,119229,GJ 1230,0.000516179,,,
118913,,,,NN 3800,,,13.702744,205.54116,-16.006068,12.1951,-509.82,-13.35,0,13.5,0.536765815,4.632341849,13.069,m,,-10.576796,-5.054138,-3.362667,-0.0000128,0.00002729,-0.00000076,3.587369972,-0.27935859,-2.47168E-06,-6.47226E-08,,,,1,118913,,0.000515703,,,
118710,,,,GJ 1138,,,10.829586,162.44379,35.546333,9.7656,-673.5,-1029.22,0,13.02,0.536602767,4.63397233,13.072,m,1.66,-7.575548,2.397046,5.67734,-0.00001741,0.00003894,-0.00003964,2.835178911,0.620400543,-3.26522E-06,-4.9898E-06,,,,1,118710,,0.00051428,,,
118235,,,,NN 3237,,,3.611437,54.171555,3.492598,14.2857,119.8,-90.27,0,13.86,0.535895562,4.641044383,13.085,dM5  :,,8.346749,11.560952,0.870279,-0.0000065,0.00000517,-0.00000624,0.945471999,0.060957338,5.80807E-07,-4.37651E-07,,,,1,118235,,0.000508159,,,
119448,,,,NN 4228,,,21.863527,327.952905,13.604378,14.7059,184.51,-119.82,0,13.93,0.535459822,4.645401779,13.093,m,,12.115182,-7.58424,3.459069,0.00000868,0.00001008,-0.0000083,5.723857881,0.237441193,8.9453E-07,-5.80904E-07,,,,1,119448,,0.000504429,,,
118278,,,,GJ 1068,,,4.174305,62.614575,-53.603957,12.5,-782.9,-2395.3,27,13.58,0.535350823,4.646491767,13.095,pec,1.93,3.412879,6.586117,-10.062796,-0.00000403,-0.00011096,-0.00010841,1.092830471,-0.935565545,-3.79561E-06,-1.16127E-05,,,,1,118278,,0.000503501,,,
118362,,,,Gl 195B,,,5.289768,79.34652,45.84191,13.1062,69.08,-404.14,0,13.7,0.534368682,4.656313175,13.113,M4  :,,1.687842,8.972945,9.402655,-0.00000091,0.00001892,-0.00001789,1.384858087,0.800092258,3.34909E-07,-1.95932E-06,,,,2,118361,Gl 195,0.000495222,,,
118012,,,,NN 3049,,,0.724006,10.86009,-41.293663,9.901,-499.94,-545.59,0,13.1,0.533876834,4.661231662,13.122,M4,,7.305815,1.401298,-6.533854,-0.00001244,-0.00002682,-0.00001968,0.189544366,-0.720710383,-2.42378E-06,-2.64507E-06,,,,1,118012,,0.000491134,,,
119035,,,,GJ 1194B,,,15.667391,235.010865,43.490538,13.6426,1170.96,-342.41,0,13.8,0.533658068,4.663419323,13.126,m,,-5.674589,-8.10928,9.389312,0.00005449,-0.00005719,-0.00001643,4.10171346,0.759053081,5.67697E-06,-1.66007E-06,,,,2,119034,GJ 1194,0.000489328,,,
118634,,,,Gl 354B,,,9.548199,143.222985,51.678697,13.4862,-947.75,-538.4,0,13.8,0.532288451,4.677115487,13.151,,,-6.697339,5.007531,10.580543,0.00001496,0.00006617,-0.00002182,2.499712608,0.901963416,-4.59482E-06,-2.61022E-06,,,,2,46720,Gl 354,0.000478189,,,
118444,,,,GJ 1092,,,6.818074,102.27111,37.117718,13.1926,215.72,-1595.48,0,13.76,0.531904238,4.680957617,13.158,m,1.66,-2.235979,10.279369,7.961136,-0.00002657,0.00005727,-0.00008134,1.784967673,0.647826396,1.04584E-06,-7.73512E-06,,,,1,118444,,0.000475116,,,
118344,,,,NN 3323,,,5.032478,75.48717,-6.945051,6.135,-539.7,-549.2,0,12.1,0.531739479,4.682605209,13.161,m,,1.526136,5.895661,-0.741827,0.00001505,-0.00000593,-0.00001621,1.317499602,-0.12121401,-2.61654E-06,-2.66261E-06,,,,1,118344,,0.000473805,,,
118066,,,,NN 3093A,,,1.379181,20.687715,0.532646,14.4509,-213.4,-517.75,0,13.97,0.531189863,4.688101375,13.171,m,1.76,13.51852,5.104909,0.13434,0.0000056,-0.00001386,-0.00003627,0.361068617,0.009296429,-1.03459E-06,-2.5101E-06,,,,1,118066,NN 3093,0.000469462,,,
57194,57367,,,Gl 440,,,11.761338,176.42007,-64.841517,4.6081,2665.17,-346.83,0,11.5,0.530584539,4.694154608,13.182,DC:,0.196,-1.955207,0.122023,-4.170954,0.00000327,-0.00005986,-0.00000329,3.079111183,-1.131697965,1.29211E-05,-1.68148E-06,,,Mus,1,57194,,0.000464729,,11.575,11.405
87665,87937,,,Gl 699,,Barnard's Star,17.963472,269.45208,4.693388,1.8238,-797.84,9999.99,-111,9.54,0.527657008,4.723429919,13.235,sdM4,1.57,-0.017373,-1.816613,0.149123,-0.00000591,0.0001204,0.00007888,4.702826032,0.081915079,-3.86804E-06,5.00664E-05,,,Oph,1,87665,,0.000442588,V2500,9.59,9.49
118585,,,,GJ 1119,,,9.009444,135.14166,46.586484,10.352,-465.8,-535.84,0,13.32,0.5271026,4.728974002,13.245,m,1.72,-5.042879,5.01852,7.519823,0.00000264,0.00003035,-0.00001848,2.358666922,0.813087535,-2.25826E-06,-2.59784E-06,,,,1,118585,,0.000438531,,,
119301,,,,Gl 766B,,,19.762751,296.441265,27.124783,10.7411,-31.93,-1219.58,0,13.4,0.5271026,4.728974002,13.245,,,4.256757,-8.559719,4.89719,0.00001141,-0.00002668,-0.00005651,5.173876027,0.47341678,-1.54801E-07,-5.9127E-06,,,,2,119300,Gl 766,0.000438531,,,
118477,,,,Gl 275.2A,,,7.512394,112.68591,48.202487,11.5607,-219.57,-1271.18,0,13.56,0.5271026,4.728974002,13.245,sdM5,1.71,-2.971549,7.109158,8.618559,-0.00000914,0.00005376,-0.00004747,1.966740176,0.841292097,-1.06451E-06,-6.16284E-06,,,,1,118477,Gl 275.2,0.000438531,,,
118495,,,,Gl 283A,,,7.672348,115.08522,-17.413251,8.9286,1117.69,-559.7,11,13,0.527047123,4.729528769,13.246,DZQ6,0.24,-3.612268,7.716286,-2.672154,-0.0000453,-0.00001734,-0.00002648,2.00861603,-0.303918557,5.41871E-06,-2.71349E-06,,,,1,118495,Gl 283,0.000438127,,,
118938,,,,NN 3820,,,13.986218,209.79327,-19.835763,8.9286,-550.03,-184.04,0,13,0.527047123,4.729528769,13.246,K2 :,,-7.288764,-4.173097,-3.029698,-0.00000949,0.000022,-0.00000749,3.661583291,-0.346199371,-2.66662E-06,-8.92232E-07,,,,1,118938,,0.000438127,,,
118532,,,,Gl 300,,,8.211308,123.16962,-21.551445,5.8824,30.53,-699.33,0,12.1,0.526714127,4.732858732,13.252,M4,1.6,-2.993375,4.579649,-2.16082,0.00000328,-0.00000661,-0.00001855,2.149715403,-0.376143676,1.48014E-07,-3.39046E-06,,,,1,118532,,0.000435712,,,
119208,,,,NN 4049B,,,18.300838,274.51257,38.775489,11.3636,-333.21,-1037.82,0,13.53,0.526714127,4.732858732,13.252,m,1.77,0.696816,-8.831684,7.116686,-0.00001548,-0.00003715,-0.00004456,4.791148235,0.676759949,-1.61545E-06,-5.0315E-06,,,,2,119208,NN 4049,0.000435712,,,
119576,,,,NN 4350,,,23.614195,354.212925,-36.481144,12.3457,1149.23,42.14,0,13.72,0.526158612,4.738413882,13.262,M4,1.62,9.87607,-1.000247,-7.340237,0.00000845,0.00006828,0.00000203,6.182181731,-0.63671608,5.57162E-06,2.043E-07,,,,1,119576,,0.000431718,,,
119376,,,,NN 4169,,,20.89251,313.38765,10.616098,13.8504,-476.36,-456.81,0,13.97,0.526103024,4.738969756,13.263,m,1.73,9.351397,-9.893137,2.551625,-0.00001936,-0.00002608,-0.00003015,5.469646209,0.185285871,-2.30946E-06,-2.2147E-06,,,,1,119376,,0.00043132,,,
119505,,,,Gl 860B,,,22.467267,337.009005,57.696623,4.0077,-854.68,-391.3,-31.7,11.3,0.524822714,4.75177286,13.286,M6 V,1.8,1.97065,-0.836546,3.386059,-0.00001651,-0.00001103,-0.00003147,5.881916687,1.006996042,-4.14361E-06,-1.89709E-06,,,Cep,2,110547,Gl 860,0.00042228,,,
117979,,,,Gl 15B,,,0.30516,4.5774,44.023502,3.568,2880.25,415.05,11.3,11.06,0.524153353,4.758466466,13.298,M6 Ve,1.79,2.557764,0.20548,2.479994,-0.00000063,0.00004993,0.00001319,0.079890711,0.768355054,1.39638E-05,2.01222E-06,,,And,2,1472,Gl  15,0.000417638,,,
118476,,,,NN 3442,,,7.470206,112.05309,-18.793988,11.6279,39.45,578.66,0,13.65,0.522811802,4.771881978,13.322,k-m,,-4.133107,10.202554,-3.746118,-0.00000601,0.00000891,0.00003088,1.955695317,-0.328016968,1.91259E-07,2.8054E-06,,,,1,118476,,0.000408507,,,
119021,,,,Gl 585,,,15.397503,230.962545,17.465257,11.7509,-375.74,-1244.52,84,13.68,0.522363778,4.776362215,13.33,M4,1.78,-7.062474,-8.709702,3.528058,-0.00008164,-0.00006672,-0.00004181,4.031056751,0.304826231,-1.82164E-06,-6.03358E-06,,,,1,119021,,0.000405509,,,
119346,,,,Gl 791.2,,,20.496643,307.449645,9.688571,8.7566,669.25,120.42,-15,13.05,0.521915334,4.780846659,13.338,dM6  e,1.65,5.248184,-6.851996,1.473543,0.00001284,0.00002996,0.00000246,5.366008504,0.169097472,3.24462E-06,5.83798E-07,,,,1,119346,,0.000402532,,,
118014,,,,NN 3052,,,0.738944,11.08416,9.126822,12.3457,799.73,-20.94,0,13.8,0.521690954,4.783090459,13.342,m,,11.962011,2.34345,1.958278,-0.000009,0.00004701,-0.00000124,0.193455115,0.159293098,3.8772E-06,-1.01525E-07,,,,1,118014,,0.000401051,,,
118276,,,,NN 3266,,,4.203735,63.056025,64.73544,11.8343,490.27,-411.38,0,13.71,0.521578725,4.784212754,13.344,m,1.69,2.287923,4.502957,10.702311,-0.0000154,0.00003177,-0.00001007,1.100535329,1.129846569,2.3769E-06,-1.99445E-06,,,,1,118276,,0.000400313,,,
119280,,,,GJ 1235,,,19.360737,290.411055,20.865867,10.1626,-942.85,-1474.29,93,13.38,0.5215226,4.784774,13.345,k-m,1.71,3.313201,-8.904106,3.621426,-0.00000348,-0.00012375,-0.00003395,5.068628984,0.364178087,-4.57107E-06,-7.14756E-06,,,,1,119280,,0.000399945,,,
118725,,,,NN 3637,,,11.02196,165.3294,3.005732,13.9082,1017.73,-417.4,0,14.07,0.521017182,4.78982818,13.354,m,1.73,-13.436255,3.517564,0.729289,-0.00001883,-0.000066,-0.0000281,2.885542277,0.052459911,4.93409E-06,-2.02362E-06,,,,1,118725,,0.000396643,,,
119484,,,,Gl 852A,,,22.28857,334.32855,-8.804275,10.1937,-454.77,-272.18,54,13.4,0.52079238,4.792076196,13.358,dM4.5e,1.7,9.081708,-4.365172,-1.560666,0.0000376,-0.000043,-0.00002174,5.83513406,-0.15366358,-2.20479E-06,-1.31955E-06,,,,1,119484,Gl 852,0.000395185,,,
118086,,,,NN 3112,,,1.716467,25.747005,-67.298954,12.6582,-317.92,-990.21,51,13.88,0.520229915,4.797700852,13.368,DA7,0.44,4.401269,2.121971,-11.679988,-0.00002387,-0.00003317,-0.00007158,0.449369946,-1.174588323,-1.54132E-06,-4.80069E-06,,,,1,118086,,0.000391562,,,
119315,,,,Gl 772,,,19.941515,299.122725,-1.043224,11.6144,-417.47,-670.69,76,13.7,0.519835796,4.801642039,13.375,DA6,0.28,5.653474,-10.147812,-0.21153,0.00001697,-0.00007873,-0.00003916,5.220676433,-0.018207691,-2.02395E-06,-3.25158E-06,,,,1,119315,,0.000389045,,,
119266,,,,GJ 1232,,,19.164328,287.46492,17.665659,10.6838,-541.2,-504.68,-12,13.52,0.519779467,4.80220533,13.376,k-m,1.85,3.054997,-9.710163,3.241942,-0.00002787,-0.00000483,-0.00002863,5.017209265,0.308323913,-2.62381E-06,-2.44675E-06,,,,1,119266,,0.000388687,,,
118892,,,,Gl 514.1,,,13.500746,202.51119,-8.708398,14.8368,-1097.95,-484.25,0,14.25,0.518820861,4.811791393,13.393,M4  :,1.65,-13.548315,-5.614946,-2.246377,-0.00002539,0.00007496,-0.00003443,3.534486952,-0.151990222,-5.32301E-06,-2.34773E-06,,,,1,118892,,0.000382648,,,
118955,,,,NN 3839,,,14.284325,214.264875,31.711595,8.6957,-584.38,-135.99,0,13.1,0.518256081,4.81743919,13.403,m,,-6.113698,-4.16477,4.570841,-0.00001636,0.00001866,-0.00000488,3.739627571,0.553471737,-2.83315E-06,-6.59298E-07,,,,1,118955,,0.00037914,,,
117964,,,,NN 3010,,,0.148375,2.225625,20.840034,10.6383,-58.06,-232.87,0,13.54,0.518086518,4.819134821,13.406,m,,9.934814,0.386096,3.784683,0.00000439,-0.00000283,-0.00001122,0.038844413,0.363727216,-2.81483E-07,-1.12899E-06,,,,1,117964,,0.000378094,,,
119568,,,,Gl 896B,,,23.531203,352.968045,19.937322,6.2477,559.75,-16.61,-1.2,12.4,0.517237807,4.827621934,13.421,dM6  e,1.65,5.829022,-0.718963,2.130394,0.0000011,0.00001695,-0.00000089,6.160454559,0.347971921,2.71374E-06,-8.05421E-08,,,,2,115766,Gl 896,0.000372907,,,
119011,,,,NN 3894,,,15.197526,227.96289,-10.240098,14.7059,-976.67,-214.74,0,14.26,0.517124532,4.828754678,13.423,M4,1.66,-9.690432,-10.748226,-2.61432,-0.0000499,0.00004863,-0.00001507,3.97870308,-0.178723433,-4.73503E-06,-1.04106E-06,,,,1,119011,,0.00037222,,,
119169,,,,GJ 1220,,,17.523022,262.84533,82.091971,14.1044,-280.85,484.48,0,14.18,0.516557761,4.834422385,13.433,m,1.76,-0.242511,-1.925318,13.97027,-0.00001497,0.00003495,0.00000456,4.587516313,1.432775181,-1.3616E-06,2.34884E-06,,,,1,119169,,0.000368808,,,
119064,,,,Gl 611B,,,16.080799,241.211985,39.158113,14.3658,-618.09,48.64,0,14.23,0.515990326,4.840096745,13.443,m,1.72,-5.364796,-9.762361,9.071466,-0.0000367,0.0000226,0.00000263,4.209943329,0.683437994,-2.99658E-06,2.35833E-07,,,,2,78536,Gl 611,0.000365426,,,
119103,,,,NN 3967,,,16.66813,250.02195,0.704918,11.1982,148.49,-148.49,0,13.69,0.515933545,4.840664547,13.444,m,1.7,-3.82569,-10.523536,0.13777,0.00000754,-0.00000285,-0.00000806,4.363706103,0.012303138,7.199E-07,-7.1991E-07,,,,1,119103,,0.00036509,,,
119276,,,,Gl 754,,,19.346452,290.19678,-45.55959,5.6915,646.35,-2868.07,16,12.23,0.515365377,4.846346233,13.454,M4.5,1.68,1.376254,-3.74042,-4.064196,0.00000121,0.00004838,-0.00006712,5.064889407,-0.795164843,3.13359E-06,-1.39048E-05,,,,1,119276,,0.000361743,,,
118835,,,,NN 3737,,,12.647117,189.706755,-38.374865,7.1942,-676.5,-1316.34,0,12.74,0.515308523,4.846914768,13.455,M4,1.69,-5.559306,-0.950686,-4.466188,0.0000241,0.00002806,-0.000036,3.31100755,-0.669767745,-3.27976E-06,-6.38178E-06,,,,1,118835,,0.00036141,,,
118425,,,,Gl 232,,,6.411499,96.172485,23.434998,8.3333,561.23,-512.47,0,13.06,0.515251663,4.84748337,13.456,M4.5,1.76,-0.822196,7.601565,3.314223,-0.00002343,0.00000575,-0.00001899,1.678526607,0.409017877,2.72092E-06,-2.48452E-06,,,,1,118425,,0.000361077,,,
119360,,,,GJ 1256,,,20.676098,310.14147,15.498127,9.8425,1322.19,664.99,-76,13.43,0.514796541,4.852034588,13.464,dM4-5,1.72,6.11219,-7.247628,2.628946,-0.00000549,0.00010441,0.00000982,5.412989689,0.270493345,6.41016E-06,3.22397E-06,,,,1,119360,,0.000358426,,,
119129,,,,GJ 1210,,,17.1279,256.9185,7.367094,12.8205,-520.48,-389.37,0,14.01,0.514454919,4.855450806,13.47,m,1.88,-2.87781,-12.384707,1.643922,-0.00003221,0.00000429,-0.000024,4.484073721,0.128580046,-2.52336E-06,-1.88769E-06,,,,1,119129,,0.000356451,,,
119480,,,,GJ 1265,,,22.228411,333.426165,-17.687076,10.4384,817.64,-325.38,24,13.57,0.514056057,4.859439433,13.477,m,1.73,8.895466,-4.44933,-3.171748,0.00003496,0.00002877,-0.00002314,5.819384357,-0.308697712,3.96403E-06,-1.57747E-06,,,,1,119480,,0.00035416,,,
118016,,,,NN 3053,,,0.750074,11.25111,-15.272806,13.8889,311.88,-581.66,0,14.2,0.513485684,4.865143156,13.487,m,,13.140875,2.614184,-3.658547,-0.00001421,0.00001858,-0.00003778,0.196368872,-0.266560749,1.51204E-06,-2.81997E-06,,,,1,118016,,0.000350913,,,
118459,,,,NN 3421,,,7.065292,105.97938,52.707092,9.1659,718.94,-910.34,0,13.3,0.51337153,4.866284704,13.489,M4.5,1.84,-1.529443,5.338769,7.291918,-0.00003957,0.00002215,-0.0000245,1.849689064,0.919912286,3.48552E-06,-4.41345E-06,,,,1,118459,,0.000350268,,,
57375,57548,,,Gl 447,,,11.795666,176.93499,0.804563,3.3553,605.62,-1219.23,-31.1,11.12,0.513257348,4.867426519,13.491,M4.5V,1.746,-3.349892,0.179372,0.047111,0.00003095,-0.00001152,-0.00002028,3.088098042,0.014042269,2.93613E-06,-5.91099E-06,,,Vir,1,57375,,0.000349623,,11.171,11.041
119048,,,,NN 3928,,,15.925444,238.88166,35.199694,10.8696,-207.65,156.47,0,13.68,0.512800354,4.871996461,13.499,m,,-4.590406,-7.603905,6.265541,-0.00000691,0.00000972,0.00000674,4.169271423,0.61435055,-1.00672E-06,7.58593E-07,,,,1,119048,,0.000347056,,,
69962,70185,,,,,,14.359603,215.394045,-16.258501,9.7418,-102.53,-11.98,0,13.45,0.512342931,4.876570694,13.507,,,-7.623809,-5.416765,-2.727426,-0.00000268,0.00000404,-0.00000054,3.75933529,-0.283764372,-4.97079E-07,-5.80807E-08,,,,1,69962,,0.000344509,,,
118948,,,,Gl 540.2,,,14.218074,213.27111,-12.026836,11.6279,-629,-408.48,0,13.86,0.510910713,4.89089287,13.532,dM5.5e,1.53,-9.50853,-6.239028,-2.422903,-0.00001545,0.00003227,-0.00002252,3.72228304,-0.209907883,-3.04948E-06,-1.98036E-06,,,,1,118948,,0.000336667,,,
118865,,,,GJ 2097,,,13.117292,196.75938,20.815405,6.4103,-69.97,-38.78,-7,12.58,0.510106835,4.898931654,13.546,m,1.62,-5.737071,-1.727679,2.277826,0.00000537,0.00000389,-0.00000367,3.434099085,0.363297355,-3.39224E-07,-1.8803E-07,,,,1,118865,,0.000332353,,,
